year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,5,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2779.0,477.0,97.95,16.89,239.16,1.0,122.0,0.0,7.0,35541.0,7962.0,1698.0,14912.0,37.0,10932.0
2019,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,15.0,14.33,0.0,0.0,0.0,0.68,0.0,0.0,516.0,489.0,0.0,0.0,0.0,27.0
2019,5,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",369.0,67.0,15.19,3.13,19.08,0.0,29.61,12.0,0.0,5127.0,1492.0,263.0,985.0,0.0,2387.0
2019,5,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,54.0,0.0,17.0,0.0,0.0
2019,5,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",289.0,66.0,6.84,9.47,27.11,0.02,22.57,3.0,0.0,4101.0,364.0,952.0,1230.0,1.0,1554.0
2019,5,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",311.0,53.0,9.44,0.66,27.57,0.0,15.33,12.0,0.0,3401.0,551.0,28.0,1765.0,0.0,1057.0
2019,4,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1934.0,351.0,72.33,10.05,159.16,0.0,109.45,97.0,12.0,38744.0,7928.0,1986.0,18413.0,0.0,10417.0
2019,4,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1324.0,322.0,101.31,7.66,144.54,1.83,66.67,26.0,2.0,23254.0,7546.0,520.0,9601.0,34.0,5553.0
2019,4,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",420.0,108.0,16.92,0.13,77.14,0.12,13.69,3.0,2.0,7253.0,1135.0,9.0,5343.0,7.0,759.0
2019,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3408.0,757.0,180.75,6.21,257.29,1.0,311.75,91.0,24.0,70444.0,14136.0,1629.0,26252.0,55.0,28372.0
2019,4,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2724.0,524.0,94.55,16.17,278.78,0.95,133.55,5.0,14.0,55998.0,12062.0,3685.0,25706.0,60.0,14485.0
2019,4,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,11.0,10.66,0.0,0.0,0.0,0.34,0.0,0.0,387.0,356.0,0.0,0.0,0.0,31.0
2019,4,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",340.0,66.0,10.79,1.91,28.54,0.0,24.77,21.0,2.0,4811.0,558.0,180.0,1494.0,0.0,2579.0
2019,4,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",60.0,11.0,2.02,0.0,5.49,0.0,3.49,4.0,0.0,705.0,63.0,0.0,372.0,0.0,270.0
2019,4,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",197.0,45.0,7.72,2.13,17.01,0.0,18.14,14.0,1.0,2942.0,543.0,317.0,722.0,0.0,1360.0
2019,4,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",30.0,5.0,1.14,1.0,0.75,0.0,2.11,4.0,0.0,270.0,25.0,95.0,38.0,0.0,112.0
2019,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",200.0,41.0,10.05,0.06,18.26,0.0,12.63,11.0,0.0,3250.0,1080.0,6.0,1164.0,0.0,1000.0
2019,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",292.0,43.0,13.89,2.99,18.05,0.0,8.07,5.0,0.0,2336.0,953.0,226.0,613.0,0.0,544.0
2019,3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1878.0,268.0,54.78,14.89,81.26,0.96,116.11,28.0,2.0,22301.0,5321.0,1558.0,4579.0,44.0,10799.0
2019,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1510.0,247.0,109.28,2.94,53.39,0.0,81.4,32.0,7.0,23166.0,11460.0,317.0,1976.0,0.0,9413.0
2019,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",434.0,80.0,24.31,0.0,47.57,0.47,7.64,6.0,0.0,3136.0,1238.0,0.0,1499.0,9.0,390.0
2019,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3481.0,679.0,242.71,1.14,118.89,3.76,312.5,27.0,7.0,45678.0,17198.0,53.0,4688.0,103.0,23636.0
2019,3,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2804.0,364.0,128.88,7.12,99.13,0.0,128.88,3.0,2.0,27510.0,12508.0,730.0,3895.0,0.0,10377.0
2019,3,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,259.0,227.0,0.0,0.0,0.0,32.0
2019,3,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",507.0,79.0,14.8,0.85,23.59,0.0,39.77,5.0,1.0,5283.0,1296.0,72.0,721.0,0.0,3194.0
2019,3,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",61.0,12.0,4.6,0.0,1.24,0.0,6.15,1.0,0.0,929.0,289.0,0.0,80.0,0.0,560.0
2019,3,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",216.0,33.0,8.34,1.83,10.45,0.0,12.38,3.0,0.0,1895.0,546.0,267.0,422.0,0.0,660.0
2019,3,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",31.0,2.0,0.56,0.0,0.15,0.0,1.29,1.0,0.0,319.0,90.0,0.0,23.0,0.0,206.0
2019,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1431.0,211.0,44.87,4.67,67.22,0.0,94.24,100.0,2.0,15361.0,3814.0,967.0,3414.0,0.0,7166.0
2019,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1403.0,231.0,84.43,5.46,64.71,2.26,74.13,28.0,2.0,14965.0,5201.0,585.0,2930.0,45.0,6204.0
2019,2,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",392.0,87.0,20.53,3.43,37.81,0.0,25.24,9.0,0.0,6155.0,1627.0,727.0,1892.0,0.0,1909.0
2019,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3089.0,790.0,239.25,8.09,161.22,6.25,375.2,38.0,7.0,70437.0,23029.0,1910.0,12145.0,215.0,33138.0
2019,2,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2270.0,296.0,79.16,15.02,104.19,1.97,95.66,15.0,4.0,25861.0,8768.0,3139.0,5929.0,164.0,7861.0
2019,2,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",28.0,7.0,6.43,0.0,0.0,0.0,0.57,0.0,0.0,334.0,322.0,0.0,0.0,0.0,12.0
2019,2,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",457.0,109.0,21.9,0.46,29.08,0.0,57.56,25.0,2.0,7226.0,2003.0,20.0,1814.0,0.0,3389.0
2019,2,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",50.0,8.0,0.77,0.85,3.5,0.0,2.89,3.0,0.0,829.0,28.0,187.0,289.0,0.0,325.0
2019,2,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",298.0,47.0,10.76,3.89,14.35,0.0,18.0,18.0,0.0,3705.0,1042.0,263.0,773.0,0.0,1627.0
2019,2,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",28.0,7.0,1.94,1.21,2.22,0.0,1.64,3.0,0.0,486.0,130.0,80.0,118.0,0.0,158.0
2019,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",233.0,32.0,9.61,1.37,13.06,0.0,7.95,11.0,0.0,1895.0,846.0,105.0,493.0,0.0,451.0
2019,1,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",440.0,84.0,21.1,0.79,42.89,0.82,18.41,14.0,1.0,4791.0,1255.0,77.0,1674.0,32.0,1753.0
2019,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3316.0,824.0,230.69,5.01,209.94,8.98,369.37,115.0,10.0,63447.0,19899.0,812.0,10293.0,539.0,31904.0
2019,1,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2530.0,368.0,110.69,11.35,144.32,0.0,101.64,0.0,2.0,26180.0,8800.0,1510.0,8804.0,0.0,7066.0
2019,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,10.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,366.0,277.0,0.0,0.0,66.0,23.0
2019,1,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",496.0,136.0,26.1,1.27,40.55,0.16,67.92,23.0,2.0,10428.0,3018.0,132.0,2622.0,4.0,4652.0
2019,1,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",72.0,8.0,1.18,0.25,2.7,0.0,3.87,3.0,0.0,737.0,118.0,27.0,179.0,0.0,413.0
2019,1,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",323.0,78.0,17.06,10.57,32.86,0.0,17.5,13.0,0.0,7962.0,2705.0,917.0,2086.0,0.0,2254.0
2019,1,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",31.0,5.0,1.18,1.0,1.11,0.0,1.72,2.0,0.0,198.0,43.0,42.0,48.0,0.0,65.0
2019,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1512.0,330.0,51.53,11.15,132.69,0.0,134.63,30.0,0.0,26900.0,5213.0,1105.0,8809.0,0.0,11773.0
2019,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1474.0,257.0,81.62,6.02,97.13,0.26,71.97,13.0,4.0,17713.0,5529.0,623.0,4452.0,5.0,7104.0
2019,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",289.0,59.0,13.66,2.9,26.57,0.91,14.95,7.0,0.0,4773.0,1465.0,380.0,1482.0,134.0,1312.0
